gene	start	end	num_knockouts	pre_ave	post_0_ave	post_2_ave	post_0_fitness	post_2_fitness	overall_fitness	RAST_desc
CP002976.1_804469_803141	803141	804469	29	214.806704252744	178.911389417663	174.164078755351	0.832894811360981	0.810794427302544	-0.0387981320574554	TRAP-type C4-dicarboxylate transport system, large permease component
CP002976.1_1113747_1112965	1112965	1113747	19	193.424646828631	179.340456389286	186.102837592544	0.927185130384016	0.962146451571017	0.0533990787217057	5'-nucleotidase SurE (EC 3.1.3.5)
CP002976.1_2012514_2012855	2012514	2012855	11	80.0210907915067	62.3052195834119	65.0946470111836	0.778609976034279	0.813468628924172	0.0631858805346704	hypothetical protein
CP002976.1_1247615_1245987	1245987	1247615	57	518.07820463569	399.867116010979	363.628502396441	0.771827713331742	0.701879560156642	-0.137055355551674	3-methylmercaptopropionyl-CoA ligase (EC 6.2.1.44) of DmdB1 type
CP002976.1_3317150_3317527	3317150	3317527	29	323.736440870726	244.259269649315	155.316106501362	0.754500386154713	0.47976096260162	-0.653205866555868	hypothetical protein
CP002976.1_3324556_3324299	3324299	3324556	14	77.9184091665958	97.7916870290021	94.7095118977057	1.25505240770401	1.21549596444159	-0.046202505108831	FIG00988379: hypothetical protein
CP002976.1_2193819_2194757	2193819	2194757	20	174.908365528396	165.309559319505	132.913268856723	0.945120942729682	0.75990229772712	-0.314685016043666	hypothetical protein
CP002976.1_1288611_1288144	1288144	1288611	6	26.1654942463303	63.048453306207	55.4573236186002	2.40960299517559	2.11948312905949	-0.185082985731895	Regulatory protein SoxS
CP002976.1_394783_393581	393581	394783	33	336.716642309481	257.044531912196	212.428456043707	0.76338529081655	0.630881962313168	-0.2750412854873	3-oxoadipyl-CoA thiolase (EC 2.3.1.174) @ 3-oxo-5,6-dehydrosuberyl-CoA thiolase (EC 2.3.1.223)
CP002976.1_2279968_2280660	2279968	2280660	5	40.4435693981937	35.5433601444259	29.7845951636944	0.87883835856519	0.73644823161985	-0.255013725229915	MBL-fold metallo-hydrolase superfamily
CP002976.1_777845_778210	777845	778210	7	64.6074911161824	80.5913056755013	50.0367834428	1.24739878121216	0.774473402052089	-0.687635156310811	Ribosome-associated heat shock protein implicated in the recycling of the 50S subunit (S4 paralog)
CP002976.1_1913904_1912747	1912747	1913904	37	287.505269244372	217.166578439972	211.358403466072	0.755348168090044	0.735146190612677	-0.0391106178784793	hypothetical protein
CP002976.1_3796436_3797059	3796436	3797059	25	415.481633149389	285.33214132968	175.646617640967	0.686750312322679	0.42275422937363	-0.699966473507613	predicted biotin regulatory protein BioR (GntR family)
CP002976.1_3477606_3477151	3477151	3477606	15	115.125480885261	96.3366244283246	118.321620023272	0.836796716830553	1.0277622218247	0.296557431780116	hypothetical protein
CP002976.1_2698266_2699300	2698266	2699300	37	275.384361586558	269.857820904658	168.596266808439	0.979931537687684	0.612221644820766	-0.678626908149078	hypothetical protein
CP002976.1_1807905_1808504	1807905	1808504	13	82.9912570091386	74.9857679494041	105.960321796334	0.903538163557963	1.27676487397541	0.498835422262793	ErfK/YbiS/YcfS/YnhG family protein
CP002976.1_1947989_1949245	1947989	1949245	31	206.682515597746	269.562787644808	194.712809790623	1.30423604950427	0.942086509966722	-0.46927355104854	OsmC-like family protein
CP002976.1_3283409_3284185	3283409	3284185	37	239.704158568334	313.671234230142	234.264239288445	1.30857652242492	0.977305695018475	-0.421116488458232	Benzoate transport, ATPase component
CP002976.1_1308116_1307580	1307580	1308116	20	143.815447243605	149.953925732881	102.818621845539	1.04268302610691	0.71493447898804	-0.544417712055533	Transcriptional regulator, LuxR family/sensory box protein
CP002976.1_1850229_1850417	1850229	1850417	4	12	24.2121449319595	22.1901895692888	2.01767874432996	1.8491824641074	-0.125808899609768	hypothetical protein
CP002976.1_1358554_1359612	1358554	1359612	41	304.993289290581	312.177396871688	234.373349236278	1.02355496934971	0.768454118388749	-0.413557553928638	TRAP-type C4-dicarboxylate transport system, periplasmic component
CP002976.1_3677454_3678068	3677454	3678068	32	375.851750594361	263.87695439598	165.077427313579	0.702077225870818	0.439208882365267	-0.676722499259023	Nucleoside 5-triphosphatase RdgB (dHAPTP, dITP, XTP-specific) (EC 3.6.1.66)
CP002976.1_1031199_1030366	1030366	1031199	18	139.598748125321	156.161293557136	109.302539111634	1.11864393953552	0.782976499284293	-0.514709993196615	Tryptophan 2,3-dioxygenase (EC 1.13.11.11)
CP002976.1_3642534_3642277	3642277	3642534	11	130.856888775439	89.9789058116719	99.4348651125388	0.687613060754357	0.759874898777223	0.144164973378473	Glutaredoxin 3 (Grx2)
CP002976.1_531147_528577	528577	531147	85	772.690873089998	665.515838634467	633.724930920153	0.861296362894857	0.820153250142429	-0.0706162286109319	Cellulose-binding domain protein
CP002976.1_2806769_2807800	2806769	2807800	30	215.798377500463	221.514334338601	162.680161489256	1.02648748755363	0.753852570040322	-0.445361731501049	ABC transporter, substrate-binding protein (cluster 11, riboflavin/purine nucleoside/unknown)
CP002976.1_2942196_2943272	2942196	2943272	43	467.882876606992	414.413015031063	222.526755362767	0.885719558784277	0.475603546290247	-0.897090504904882	ABC transporter, substrate-binding protein (cluster 11, riboflavin/purine nucleoside/unknown)
CP002976.1_2313146_2312769	2312769	2313146	9	78.3205370329563	95.0420989436065	57.5608617461171	1.21350162478603	0.734939569194938	-0.723478506593368	hypothetical protein
CP002976.1_3387214_3388560	3387214	3388560	61	607.689997098317	596.826397030216	414.568697912518	0.982123121789113	0.682204248699269	-0.525700156353151	Aminotransferase, class III
CP002976.1_1714224_1713481	1713481	1714224	4	25.3408877732828	15.880929719493	22.1901895692888	0.62669192419677	0.875667410227209	0.482626617582645	Glycosyltransferase involved in cell wall biogenesis-like
CP002976.1_716588_716271	716271	716588	6	32.4335341770701	35.1313416340973	21.8275129618723	1.08317957094341	0.672992121139358	-0.686610914555466	protein of unknown function DUF1244
CP002976.1_3216940_3218100	3216940	3218100	94	952.137911357475	838.927313866116	708.107778998079	0.881098529802313	0.743702955791899	-0.244576853069454	ABC transporter, ATP-binding protein (cluster 1, maltose/g3p/polyamine/iron); ABC transporter, ATP-binding protein (cluster 10, nitrate/sulfonate/bicarbonate)
CP002976.1_2176061_2175174	2175174	2176061	22	151.085059702687	193.571227037437	122.779839188794	1.28120694010616	0.812653742404489	-0.656790836987165	2-hydroxymuconic semialdehyde hydrolase (EC 3.7.1.9)
CP002976.1_2497279_2498388	2497279	2498388	19	116.300738471712	135.172932802572	130.088512655806	1.16227063197411	1.11855276557378	-0.0553127216305584	Histidinol-phosphate aminotransferase (EC 2.6.1.9) @ Aromatic-amino-acid aminotransferase (EC 2.6.1.57)
CP002976.1_3297116_3296772	3296772	3297116	13	96.06253232334	104.979921361935	76.4587019990779	1.09282900234797	0.795926363274737	-0.457360808386668	hypothetical protein
CP002976.1_661937_662206	661937	662206	12	123.382049007037	68.6981046024181	67.861539643717	0.556791730687663	0.550011449719454	-0.0176761329730927	hypothetical protein
CP002976.1_2274685_2275158	2274685	2275158	16	97.0210907915067	119.391939872264	115.724457667912	1.23057717552188	1.19277629970784	-0.0450116422280374	hypothetical protein
CP002976.1_3409514_3410380	3409514	3410380	28	196.373170075674	227.62125759854	164.04421647715	1.15912605327308	0.835369803389814	-0.472550566265714	Metal chaperone, involved in Zn homeostasis
CP002976.1_1924859_1922910	1922910	1924859	53	338.394396807682	434.110995300459	356.712671790712	1.28285515184572	1.05413291459858	-0.283301497359825	Phage terminase, large subunit
CP002976.1_1734553_1731542	1731542	1734553	38	268.63075854671	278.820061697144	201.399942883773	1.03793051549852	0.749727782378104	-0.469271095719056	hypothetical protein
CP002976.1_2617084_2616338	2616338	2617084	13	118.640053716653	74.8176826580567	82.2875933414278	0.630627518398998	0.693590324376914	0.137295647419435	SAM-dependent methyltransferase 2, in cluster with Hydroxyacylglutathione hydrolase
CP002976.1_526357_524993	524993	526357	46	331.056237852502	339.231188990232	252.667076933084	1.02469354207237	0.763214970882551	-0.425031127455656	Polysaccharide biosynthesis protein
CP002976.1_1167300_1169111	1167300	1169111	63	439.756511312973	528.022946422755	376.865803203747	1.20071660757506	0.856987431700659	-0.486549735679422	Bis-ABC ATPase Uup
CP002976.1_1464549_1462342	1462342	1464549	48	282.222012396911	306.757884115473	235.523998601812	1.08693819277305	0.834534473769451	-0.381226353658037	hypothetical protein
CP002976.1_1254980_1253829	1253829	1254980	29	196.321829263219	221.3139529851	193.954187440956	1.1273018075253	0.987939997140672	-0.190378486556116	Acyl-CoA dehydrogenase
CP002976.1_3665492_3665950	3665492	3665950	25	310.405588318567	203.65253811043	176.125296098606	0.656085282528559	0.567403754077552	-0.209507662713367	NTP pyrophosphohydrolases including oxidative damage repair enzymes
CP002976.1_798556_797465	797465	798556	28	197.540236850346	195.415974804313	135.240540401817	0.989246433638518	0.684622751081713	-0.531020722954403	L-lactate dehydrogenase
CP002976.1_1280003_1278480	1278480	1280003	39	426.468256582408	502.927911074297	380.307560218674	1.17928568729737	0.891760533987564	-0.403185002216637	Glucans biosynthesis protein G precursor
CP002976.1_1291413_1291742	1291413	1291742	7	94.4431531596131	73.4179355013184	40.6121081255667	0.777377004527145	0.430016435992247	-0.854222628925697	Sulfur oxidation protein SoxZ
CP002976.1_1503830_1502976	1502976	1503830	13	89.6489326480157	101.299372995943	103.723079287434	1.1299562638818	1.15699179258137	0.0341116976264189	Spermidine synthase (EC 2.5.1.16)
CP002976.1_3409221_3408679	3408679	3409221	14	122.640053716653	116.622202745282	122.685675011167	0.950930786566074	1.00037199343225	0.0731243297279387	Uncharacterized MFS-type transporter
CP002976.1_1737582_1736515	1736515	1737582	19	100.083903412926	120.653991032304	111.301160731156	1.20552843082579	1.11207853546589	-0.116407000029348	Maltose/maltodextrin transport ATP-binding protein MalK (EC 3.6.3.19)
CP002976.1_3206665_3203399	3203399	3206665	215	1889.89478999757	1663.68888658	1568.61583389179	0.88030767394313	0.83000167109504	-0.0848936031785727	Type I restriction-modification system, restriction subunit R (EC 3.1.21.3)
CP002976.1_3091205_3090861	3090861	3091205	17	131.856752834937	114.591813450633	127.378105211178	0.86906291097645	0.966033991225573	0.15261333644555	hypothetical protein
CP002976.1_1624260_1625336	1624260	1625336	22	127.145279446505	200.720686612593	110.054485973961	1.57867195295319	0.865580589802905	-0.866971358262825	acyl-CoA dehydrogenase, putative phosphotransferase
CP002976.1_1208446_1209633	1208446	1209633	22	133.505965781032	152.996969823229	146.509052831606	1.14599350619406	1.09739704869744	-0.0625132680537393	peptidoglycan binding domain protein
CP002976.1_86153_86671	86153	86671	3	20.226734339408	9	13.5944055944056	0.444955663577644	0.672100862466931	0.595016165385079	Peptide deformylase (EC 3.5.1.88)
CP002976.1_3095944_3094766	3094766	3095944	22	178.333437012684	154.691366797708	128.365916201928	0.867427720729155	0.719808457416756	-0.269130495348804	hypothetical protein
CP002976.1_92806_91856	91856	92806	8	48.4749757089034	39.5428523692943	40.0769444800225	0.815737435470886	0.826755328784241	0.0193555780777091	4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.7.4)
CP002976.1_461106_460198	460198	461106	55	484.222744031015	526.834328647713	371.889019256818	1.08799996518538	0.768012291535398	-0.502477204787608	Transcriptional regulator, LysR family
CP002976.1_1210494_1211033	1210494	1211033	46	380.817615465549	432.558866250797	301.080104373029	1.13586884819389	0.790614961455915	-0.522749103483893	Acetyltransferase, GNAT family
CP002976.1_1553478_1552255	1552255	1553478	27	158.742599401063	164.915150975104	154.438725540518	1.03888402733312	0.972887719636798	-0.0946893931524205	MFS family multidrug efflux protein, similarity to bicyclomycin resistance protein Bcr
CP002976.1_670303_670950	670303	670950	13	99.0311260126303	90.8677132191603	77.4587019990779	0.917567202129673	0.782165215300075	-0.230340446530921	hypothetical protein
CP002976.1_3008566_3005351	3005351	3008566	99	709.048226495744	712.63300214747	639.353155076302	1.00505575716541	0.901706162126814	-0.156546253642038	Flavodoxin reductases (ferredoxin-NADPH reductases) family 1; Vanillate O-demethylase oxidoreductase (EC 1.14.13.-)
CP002976.1_2652991_2652857	2652857	2652991	6	47.5577228320685	33.5619858606168	27.4232969367556	0.705710531581333	0.57663183398394	-0.291426054455618	hypothetical protein
CP002976.1_2825981_2826295	2825981	2826295	12	93.938479608843	80.9676500083449	70.1552673405227	0.861922082893951	0.746821405164818	-0.206794178428492	hypothetical protein
CP002976.1_2697315_2696785	2696785	2697315	49	369.397261566286	369.544794036771	248.416267034456	1.00039938701727	0.672490819182425	-0.57298960133595	hypothetical protein
CP002976.1_2554149_2552926	2552926	2554149	31	193.518593879757	269.490369810073	171.208374934006	1.39258127297845	0.88471278909967	-0.654480444229174	Protein of unknown function (DUF1501)
CP002976.1_2856013_2857002	2856013	2857002	54	420.034450524335	435.900551956418	369.723482419485	1.03777333362127	0.88022180551608	-0.237552353500626	hypothetical protein
CP002976.1_761590_759875	759875	761590	40	329.375618595697	288.600546852321	245.560782044612	0.876204948267811	0.745534180980267	-0.232993863956938	Galactonate dehydratase (EC 4.2.1.6)
CP002976.1_2120905_2120483	2120483	2120905	40	301.847729545997	326.256115139522	216.355646705117	1.08086324064865	0.716770826901807	-0.592600168495117	hypothetical protein
CP002976.1_386027_385611	385611	386027	28	202.115165366058	194.497285877307	155.084377514373	0.962309213784358	0.767306981806606	-0.326696659945069	Ribosomal-protein-S18p-alanine acetyltransferase (EC 2.3.1.128)
CP002976.1_393557_392580	392580	393557	38	636.290317751979	643.746171911006	372.953212192529	1.01171769230336	0.586136865181568	-0.787497295564925	1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)
CP002976.1_2339629_2341341	2339629	2341341	62	450.912106278681	519.534393947137	323.338427007512	1.15218550735926	0.717076393614672	-0.684174286756063	DNA-cytosine methyltransferase (EC 2.1.1.37)
CP002976.1_1910062_1909769	1909769	1910062	11	74.0938026935483	82.3796685186735	68.3994600502165	1.11182940440236	0.923146843105306	-0.268303384638534	hypothetical protein
CP002976.1_188434_189162	188434	189162	23	239.073443536145	227.244913265697	160.935106529317	0.950523445450518	0.673161787227051	-0.497768929771021	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)
CP002976.1_3370277_3368988	3368988	3370277	39	402.745175444511	404.686321994431	294.085343181485	1.00481978846246	0.730202026273567	-0.460569204103332	Nicotinate phosphoribosyltransferase (EC 6.3.4.21)
CP002976.1_2404809_2406188	2404809	2406188	52	452.027280061815	417.67405064084	323.206916852023	0.924001866842468	0.715016396372857	-0.369919441068356	Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex (EC 1.8.1.4)
CP002976.1_2044432_2046186	2044432	2046186	46	352.696571867234	334.944033418378	236.064675769267	0.949666257443696	0.669313780169456	-0.504737876611277	Sulfate transporter
CP002976.1_23680_23895	23680	23895	26	224.198932838482	188.070910983359	146.553349010262	0.83885729785721	0.65367549771453	-0.359850787185922	hypothetical protein
CP002976.1_408516_409886	408516	409886	39	289.745047921086	251.443771293802	221.707237970307	0.867810418496902	0.765180421757165	-0.181579945805773	Phosphonate ABC transporter permease protein PhnE1 (TC 3.A.1.9.1)
CP002976.1_1922900_1922370	1922370	1922900	22	123.084039353427	172.047000384333	159.937863290272	1.39780105761976	1.29942000709793	-0.105291219832775	hypothetical protein
CP002976.1_1450010_1451446	1450010	1451446	25	178.898330307272	152.947447037257	211.97299363914	0.854940606625887	1.18487966475182	0.470844444360666	Xylulose kinase (EC 2.7.1.17)
CP002976.1_2333863_2333429	2333429	2333863	6	39.3608222750286	53.2674603758986	36.6121081255667	1.35331167635928	0.930166241694455	-0.540933652970728	hypothetical protein
CP002976.1_998222_999868	998222	999868	15	86.7745578908543	90.9676500083449	105.841837898611	1.04832167653063	1.21973353101654	0.218484529520744	DNA repair protein RecN
CP002976.1_409935_410549	409935	410549	18	120.958414110589	128.052846971802	104.708133517228	1.05865183429676	0.865653987671303	-0.290365816154199	Phosphonate utilization associated acetyltransferase
CP002976.1_740348_739275	739275	740348	53	522.077456167433	412.38707333151	343.51834707999	0.78989634288912	0.657983490805666	-0.263611956297863	Transcriptional regulator, LacI family / ABC transporter, substrate-binding protein (cluster 2, ribose/xylose/arabinose/galactose)
CP002976.1_1704296_1705522	1704296	1705522	12	80.1765498167134	84.7481351635216	72.6904309860669	1.05701898319719	0.906629571267907	-0.22141616351695	Uncharacterized MFS-type transporter
CP002976.1_2052267_2052848	2052267	2052848	11	65.5875566144366	90.2605982381665	74.0503508325281	1.37618479628343	1.1290304846671	-0.285589769951643	Aspartyl protease
CP002976.1_2190090_2190884	2190090	2190884	36	280.448882676821	312.719741465851	223.9098912623	1.11506859460809	0.798398229028874	-0.481952036096258	Putative decarboxylase
CP002976.1_1032545_1031352	1031352	1032545	33	297.387090404661	284.851466542057	293.992832097789	0.957847451126589	0.988586396597603	0.0455711469701305	Kynureninase (EC 3.7.1.3)
CP002976.1_402741_403205	402741	403205	13	116.702866338072	102.548769360284	97.593510047484	0.878716800864293	0.836256324371408	-0.0714530617091814	FIG01023997: hypothetical protein
CP002976.1_1058738_1057992	1057992	1058738	28	281.304343281496	273.100355131266	223.756485135811	0.970835899458475	0.795424921370313	-0.287501693516938	DNA alkylation repair enzyme
CP002976.1_784292_782400	782400	784292	50	395.138568737086	348.274233080581	278.448915335823	0.881397718764104	0.704686753879232	-0.322811066899191	Glutathione-regulated potassium-efflux system protein KefB/C
CP002976.1_887052_887639	887052	887639	37	252.848145784577	390.374240273287	143.629810656728	1.54390786241272	0.568047711843211	-1.4425026420448	hypothetical protein
CP002976.1_737938_737126	737126	737938	33	301.540976901526	227.714715692102	221.555210224295	0.755170053609219	0.734743292606127	-0.0395612718024112	Transcriptional regulator, IclR family
CP002976.1_334018_336831	334018	336831	71	575.861641457907	543.085124004426	451.469294926434	0.943082651988244	0.783989177996734	-0.266550474725255	Methyl-accepting chemotaxis protein
CP002976.1_2148024_2149199	2148024	2149199	34	295.066137133124	336.210986019145	220.43259118514	1.13944280182669	0.74706163617036	-0.609029323176456	Cytochrome P-450 hydroxylase
CP002976.1_739048_738083	738083	739048	51	490.768723173117	455.468330475002	326.023344471668	0.928071225749929	0.664311577077956	-0.482375473925577	3-hydroxyisobutyrate dehydrogenase family protein
CP002976.1_3795461_3796405	3795461	3796405	52	654.895768169643	608.505368141312	462.719209278141	0.92916368942498	0.706553976629574	-0.395132998188741	pyridoxal-phosphate dependent enzyme family protein
CP002976.1_1696330_1696908	1696330	1696908	2	11.1753935269525	14.7618594389859	11.5957839748833	1.3209252455749	1.03761750733134	-0.348274096255715	lipoprotein B
CP002976.1_640867_639446	639446	640867	26	162.598748125321	197.508033905502	151.146376224189	1.21469590745726	0.929566666206404	-0.385964947677602	TldD protein, part of TldE/TldD proteolytic complex
CP002976.1_983172_982879	982879	983172	9	124.374606663514	119.814706410788	109.202861412095	0.963337369459485	0.878015732805775	-0.133794340355313	hypothetical protein
CP002976.1_2316333_2315449	2315449	2316333	25	211.702586039993	213.983753322897	136.663837338573	1.01077533971396	0.64554637661703	-0.646869722979326	hypothetical protein
CP002976.1_1029646_1029182	1029182	1029646	6	69.1352442253815	91.8417175901057	55.3980816697388	1.32843557029611	0.801300151470364	-0.729313603666636	Isoquinoline 1-oxidoreductase alpha subunit (EC 1.3.99.16)
CP002976.1_621352_620846	620846	621352	8	30.0513408124555	39.5619858606168	361.185424013074	1.31647989044866	12.0189453864026	3.1905529218314	Type IV prepilin peptidase TadV/CpaA
CP002976.1_1253547_1252909	1252909	1253547	16	83.7943564520988	105.079350375988	75.8009193143779	1.25401464758617	0.904606497666817	-0.471191935912474	Maleylacetoacetate isomerase (EC 5.2.1.2) / Glutathione S-transferase
CP002976.1_3650843_3650325	3650325	3650843	26	332.961602681792	218.725463720297	217.578484575773	0.656908970760002	0.653464191736578	-0.00758528517647675	ErfK/YbiS/YcfS/YnhG family protein
CP002976.1_2718303_2716762	2716762	2718303	37	306.672471959546	272.226795324637	232.025618399068	0.887679267673389	0.756590954892342	-0.230524973614075	ankrin repeat protein
CP002976.1_1558307_1557831	1557831	1558307	20	159.404440445882	152.241589079867	129.027892326467	0.955064919484175	0.80943725259819	-0.23867955463216	Arsenate reductase (EC 1.20.4.4) thioredoxin-coupled, LMWP family
CP002976.1_3282104_3283288	3282104	3283288	51	436.292727114954	420.326419075234	319.382160651106	0.963404597309472	0.732036407673043	-0.396226405975552	Benzoate transport, extracellular ligand-binding receptor
CP002976.1_1241248_1242468	1241248	1242468	30	162.588712904198	184.79709624486	150.956186654901	1.13659240511824	0.928454281717876	-0.291812203364077	Phosphopentomutase (EC 5.4.2.7)
CP002976.1_2413885_2413049	2413049	2413885	48	386.632322657975	355.161641495697	283.105319640045	0.918603077606325	0.732233967646021	-0.327136916581809	Glycerol-3-phosphate regulon repressor, DeoR family
CP002976.1_2889573_2890637	2889573	2890637	32	242.230339149192	272.538877045781	206.777565261395	1.12512279842007	0.853640241712409	-0.398382375600287	[4Fe-4S] cluster assembly scaffold protein Mrp (=ApbC)
CP002976.1_1136944_1135853	1135853	1136944	14	99.186585037837	124.737511468349	111.029270706944	1.25760465914584	1.11939805836233	-0.16795531714361	Probable GTPase related to EngC
CP002976.1_984433_983252	983252	984433	31	217.745464159666	272.688336620938	177.573808302378	1.25232613994193	0.81551094066496	-0.618834191437654	Uncharacterized protein YhiN
CP002976.1_1261215_1260874	1260874	1261215	15	143.846989494816	177.321830673095	107.131430453984	1.2327114477393	0.74475962847901	-0.726988358873201	Uncharacterized protein YfgD, not an arsenate reductase
CP002976.1_44783_44553	44553	44783	12	88.8871387963875	126.829570569538	75.5151871869839	1.4268607617134	0.849562582501001	-0.748052426556347	hypothetical protein
CP002976.1_1490572_1491291	1490572	1491291	32	261.394260867181	252.264046757019	189.169592277261	0.965071099572454	0.723694512839292	-0.415254400884158	DNA-binding response regulator CtrA
CP002976.1_896026_895115	895115	896026	18	112.300738471712	133.742288576053	114.607352150667	1.19092973382131	1.02053961274294	-0.222756112731951	Pirin
CP002976.1_2727934_2727818	2727818	2727934	37	284.333156714604	267.484069376974	190.507674451128	0.940741742776969	0.670015683898406	-0.489603854364061	hypothetical protein
CP002976.1_1703538_1702873	1702873	1703538	4	16.0827471231651	39.5056009369127	50.4559452381225	2.45639632547663	3.1372715650952	0.352967065519425	FIG00638051: hypothetical protein
CP002976.1_1756332_1756150	1756150	1756332	12	56.4848749895256	77.5364980066938	58.439621087439	1.37269486780438	1.03460654021587	-0.40792875218897	hypothetical protein
CP002976.1_1425013_1426425	1425013	1426425	44	379.41808047679	411.485432865798	251.737404224172	1.08451719630417	0.663482889133355	-0.708921763970339	hypothetical protein
CP002976.1_3746864_3747943	3746864	3747943	30	287.526912214961	230.978976215193	255.546319107962	0.803329936790432	0.888773566061567	0.145823267867421	Flagellar biosynthesis protein FlhB
CP002976.1_2156491_2157006	2156491	2157006	17	96.3006025312104	144.385077734532	92.0517292130058	1.49931645222819	0.955879057798962	-0.649404918418602	FIG00917966: hypothetical protein
CP002976.1_942415_943203	942415	943203	18	157.929736617982	135.254243875566	91.2228378706558	0.856420372578309	0.577616602320537	-0.568206905125096	Malonyl-[acyl-carrier protein] O-methyltransferase (EC 2.1.1.197)
CP002976.1_8984_9811	8984	9811	37	327.808268364009	302.612818205911	253.113648221317	0.92313967465238	0.772139304125945	-0.257687797592614	hypothetical protein
CP002976.1_2331669_2330914	2330914	2331669	39	238.467524948304	277.652154668321	208.759862730234	1.16431851560715	0.875422608489309	-0.411434233312579	hypothetical protein
CP002976.1_3402903_3403634	3402903	3403634	18	172.001011932183	111.610439166824	114.663837338573	0.648894084476839	0.666646294986814	0.0389384942924567	Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23)
CP002976.1_925190_925645	925190	925645	17	107.969885919553	129.72315508473	99.9412408846948	1.20147533712674	0.925639960008479	-0.376283982091509	Transcription elongation factor
CP002976.1_1095870_1095697	1095697	1095870	5	65.9499514178068	49.6550605120692	60.5207007088945	0.752920350122686	0.917676198508217	0.285487936092213	hypothetical protein
CP002976.1_267155_268339	267155	268339	48	436.984266001641	352.131759976179	3871.82349694729	0.805822514385123	8.86032701445767	3.45882592681388	Peptidase, M23/M37 family
CP002976.1_2961032_2962051	2961032	2962051	12	86.8871387963875	70.2483268845762	64.8009193143779	0.808500865118796	0.745805653311168	-0.116449584441064	ABC transporter, substrate-binding protein (cluster 10, nitrate/sulfonate/bicarbonate)
CP002976.1_1012416_1011793	1011793	1012416	1	12.2581406501176	15.6619226498014	17.0177025311612	1.27767522798419	1.38827763662492	0.119774951619495	FIG003437: hypothetical with DnaJ-like domain
CP002976.1_2281437_2280814	2280814	2281437	28	215.044910401116	218.20873131308	147.430729971106	1.01471237289951	0.685581117433137	-0.565671563879738	DNA-3-methyladenine glycosylase (EC 3.2.2.20)
CP002976.1_461232_462029	461232	462029	30	238.240238429814	298.615027568962	239.237645640951	1.25341978138145	1.00418656066544	-0.31984234470803	Phytanoyl-CoA dioxygenase
CP002976.1_3031758_3032645	3031758	3032645	46	453.346660805011	350.80633742168	260.563538805567	0.773814759766292	0.574755614925855	-0.429039592005531	Anaerobic dimethyl sulfoxide reductase chain C (EC 1.8.5.3), anchor subunit
CP002976.1_3086187_3085369	3085369	3086187	48	388.343660105905	310.500102288005	293.771430906017	0.799549816786833	0.756472838582977	-0.079899642216989	hypothetical protein
CP002976.1_1597936_1596764	1596764	1597936	16	101.125344944759	140.32290015286	87.2255946316112	1.38761356245077	0.862549291468514	-0.685927037743054	HD domain protein
CP002976.1_3438075_3439064	3438075	3439064	30	216.692550818869	267.65845510142	170.274567083662	1.23519915239335	0.785788742807278	-0.652530262687474	Deoxyribose-phosphate aldolase (EC 4.1.2.4)
CP002976.1_2457703_2456801	2456801	2457703	22	130.476131998664	124.749150713785	132.259621313456	0.956107058071448	1.01366908481629	0.0843426821623137	Membrane protein
CP002976.1_2047645_2047758	2047645	2047758	10	51.3608222750286	70.5173645153714	47.0769444800225	1.3729796641059	0.91659249978385	-0.582957871450249	hypothetical protein
CP002976.1_2087621_2088052	2087621	2088052	14	89.8043916732224	79.167523586714	68.2671340493114	0.881555145708091	0.760175897607768	-0.213717536847367	RDD family protein
CP002976.1_1686968_1687639	1686968	1687639	18	104.135244225382	161.328692810828	82.8022976948556	1.54922278245837	0.795141916752462	-0.962260342143667	Ribulose-5-phosphate 4-epimerase and related epimerases and aldolases
CP002976.1_2158752_2159405	2158752	2159405	13	81.7745578908543	159.171863322807	52.0163241506835	1.9464717074381	0.636094226521047	-1.61354897768331	Metal-binding protein ZinT
CP002976.1_744276_743419	743419	744276	33	303.355684093951	316.43360144426	220.73878260465	1.04311083667138	0.727656655796454	-0.519562679247695	5-deoxy-glucuronate isomerase (EC 5.3.1.-)
CP002976.1_1073887_1074396	1073887	1074396	26	205.497358730672	198.646745452463	165.049729999061	0.966663253870879	0.803172026241842	-0.267304378598697	hypothetical protein
CP002976.1_2795781_2795987	2795781	2795987	6	56.7844571714765	57.0862125137203	27.4232969367556	1.0053140481969	0.482936674976803	-1.05774031931677	Cold shock protein of CSP family
CP002976.1_3257370_3256831	3256831	3257370	41	395.570530385815	288.414014107307	235.316864048372	0.729108950118215	0.59487966360603	-0.29353655177822	Acetyltransferase, GNAT family
CP002976.1_3035516_3037483	3035516	3037483	42	252.373306016175	247.197475509753	228.116967517334	0.979491370984811	0.903887067607353	-0.115890250456463	Soluble lytic murein transglycosylase precursor (EC 3.2.1.-)
CP002976.1_3590153_3591634	3590153	3591634	37	211.167942766353	194.173440577704	191.220838656711	0.91952139152365	0.905539146480615	-0.0221061272694121	AMP nucleosidase (EC 3.2.2.4)
CP002976.1_518847_519977	518847	519977	39	421.50956217374	396.092547846792	286.786318377817	0.93970002911471	0.680379151777364	-0.465861358890087	SAM-dependent methyltransferase
